uf75-019 690 -1 2 3 4 -5 6 -7 -8 9 -10 11 -12 13 -14 15 16 -17 18 -19 20 21 22 23 -24 -25 26 27 28 29 30 31 32 33 34 35 -36 37 -38 39 -40 -41 -42 43 -44 -45 -46 47 48 49 50 51 -52 -53 54 55 -56 -57 -58 -59 -60 61 -62 -63 -64 -65 -66 67 -68 -69 70 -71 -72 73 74 75 0
uf75-01 6293 -1 2 -3 4 5 6 -7 8 9 10 11 -12 -13 14 -15 -16 17 -18 -19 -20 -21 -22 -23 24 25 26 27 -28 29 30 31 32 33 34 -35 36 -37 38 -39 -40 41 42 -43 -44 -45 -46 47 -48 49 -50 -51 52 -53 -54 -55 56 57 -58 59 60 -61 -62 63 -64 -65 66 -67 68 69 -70 -71 -72 73 -74 75 0
uf75-020 1675 1 -2 3 4 -5 6 7 8 9 10 11 12 13 14 -15 16 17 18 -19 -20 21 -22 23 24 -25 26 -27 28 29 -30 31 32 33 34 35 36 37 38 -39 40 41 42 -43 -44 -45 46 47 -48 -49 -50 51 -52 53 54 55 56 -57 58 -59 -60 -61 62 63 64 65 -66 -67 68 69 70 71 72 73 -74 75 0
uf75-021 3684 1 2 3 -4 -5 -6 -7 -8 9 10 11 12 13 14 15 -16 17 18 19 20 21 -22 23 24 25 26 27 -28 29 30 31 32 -33 34 -35 36 37 -38 39 40 41 42 43 44 45 -46 47 48 -49 50 -51 52 53 -54 55 56 57 -58 -59 -60 61 -62 -63 64 65 66 -67 68 69 -70 71 72 -73 74 75 0
uf75-022 6602 1 -2 3 4 -5 -6 7 -8 9 -10 11 12 -13 -14 -15 16 17 -18 19 -20 21 -22 23 24 -25 26 27 -28 29 -30 31 32 -33 34 35 -36 37 38 39 40 -41 42 43 -44 -45 -46 -47 48 49 50 51 52 53 -54 55 56 -57 58 59 60 61 -62 63 64 65 -66 67 -68 -69 70 -71 72 73 -74 -75 0
uf75-023 2381 -1 2 3 -4 -5 6 -7 8 -9 -10 11 -12 13 14 15 -16 -17 -18 19 20 21 -22 -23 -24 25 -26 -27 -28 -29 30 31 32 33 -34 -35 -36 37 38 -39 -40 41 -42 43 -44 45 46 47 48 -49 50 51 52 53 -54 55 -56 57 -58 -59 -60 -61 -62 63 64 65 66 67 -68 -69 70 71 72 73 -74 75 0
uf75-024 2709 1 -2 -3 4 -5 -6 -7 -8 -9 -10 11 -12 -13 -14 -15 16 17 -18 19 -20 21 22 23 24 -25 -26 27 -28 29 30 31 -32 -33 34 35 36 37 -38 -39 40 -41 42 -43 -44 45 -46 47 -48 49 -50 -51 -52 53 54 55 56 57 58 59 -60 61 -62 -63 -64 65 66 -67 68 -69 -70 71 -72 -73 -74 75 0
uf75-025 4556 1 -2 -3 -4 -5 -6 -7 -8 -9 10 11 -12 13 14 -15 16 -17 18 19 20 -21 22 23 24 25 26 -27 -28 29 30 31 32 33 34 -35 36 -37 38 39 40 41 -42 43 -44 -45 -46 47 -48 -49 -50 51 52 -53 -54 55 56 -57 58 -59 -60 -61 -62 63 -64 65 66 67 68 69 70 -71 72 73 74 75 0
uf75-026 3486 1 -2 3 -4 -5 -6 -7 -8 -9 -10 -11 -12 13 -14 -15 16 -17 18 19 -20 21 -22 -23 -24 25 -26 -27 -28 -29 30 -31 -32 33 34 35 36 37 -38 -39 -40 41 -42 43 -44 45 -46 47 -48 49 -50 51 52 -53 54 55 56 -57 -58 59 -60 61 62 -63 64 -65 66 -67 68 -69 70 -71 72 -73 -74 75 0
uf75-027 5356 -1 2 3 4 5 -6 -7 8 9 10 -11 12 -13 -14 15 16 17 -18 19 20 -21 -22 23 -24 -25 -26 -27 -28 -29 30 -31 32 33 34 -35 -36 -37 -38 39 40 41 -42 43 -44 45 46 -47 -48 -49 -50 -51 52 53 -54 -55 56 -57 -58 -59 60 61 -62 63 -64 -65 -66 67 68 69 70 71 -72 -73 74 75 0
uf75-028 1920 -1 -2 -3 4 -5 6 7 8 -9 -10 11 12 13 14 15 -16 -17 -18 -19 20 -21 -22 23 -24 25 26 -27 28 29 30 -31 32 -33 34 -35 36 -37 -38 -39 40 41 -42 43 44 45 -46 47 -48 -49 50 51 -52 53 54 55 56 -57 -58 59 -60 61 62 63 -64 65 66 67 -68 69 -70 71 -72 73 -74 75 0
uf75-029 5987 -1 -2 -3 -4 -5 6 7 8 9 10 -11 -12 13 -14 15 16 -17 -18 19 20 -21 22 -23 24 -25 -26 -27 28 29 30 -31 -32 -33 -34 -35 36 37 38 39 40 41 42 43 -44 -45 46 47 48 -49 50 51 52 53 -54 -55 56 -57 58 59 60 -61 62 -63 -64 -65 -66 -67 68 69 70 -71 -72 -73 -74 -75 0
uf75-02 6003 -1 2 3 -4 -5 -6 7 -8 9 -10 11 12 13 -14 15 16 17 18 -19 20 -21 -22 23 24 25 26 27 -28 29 30 31 -32 33 34 -35 -36 -37 38 -39 -40 41 42 -43 -44 -45 46 -47 48 49 50 51 -52 53 -54 -55 56 57 -58 59 -60 61 62 63 64 -65 66 67 -68 69 -70 -71 -72 73 74 75 0
uf75-030 1939 -1 2 -3 4 -5 -6 -7 -8 -9 -10 -11 12 13 -14 -15 16 -17 -18 19 -20 21 -22 -23 -24 25 -26 27 28 -29 30 31 32 -33 -34 35 36 -37 -38 -39 -40 -41 -42 43 -44 -45 -46 47 -48 -49 50 -51 52 -53 -54 55 56 -57 58 59 60 -61 -62 -63 -64 65 66 -67 -68 69 70 -71 -72 -73 -74 -75 0
uf75-031 2992 1 2 3 4 -5 -6 -7 8 9 10 11 12 -13 14 15 -16 17 -18 -19 20 -21 22 -23 24 -25 -26 -27 -28 29 -30 31 -32 -33 34 -35 36 -37 38 -39 -40 -41 42 43 -44 45 46 -47 -48 49 -50 51 -52 53 54 -55 -56 -57 58 -59 -60 61 -62 63 -64 -65 66 -67 -68 -69 -70 71 72 -73 74 -75 0
uf75-032 1770 -1 2 -3 -4 -5 6 -7 8 9 10 -11 12 13 14 -15 -16 17 -18 19 20 -21 -22 23 24 25 -26 27 28 -29 -30 31 32 33 34 35 -36 37 38 -39 -40 -41 42 -43 -44 -45 46 -47 48 -49 50 -51 52 53 54 -55 56 57 -58 59 60 -61 -62 63 64 65 -66 67 -68 -69 70 71 72 73 -74 -75 0
uf75-033 7398 1 2 3 -4 -5 -6 -7 8 -9 10 -11 -12 -13 14 15 16 17 18 -19 -20 -21 22 -23 -24 -25 -26 27 28 29 30 31 -32 33 -34 35 36 -37 38 39 40 -41 42 43 -44 -45 -46 47 48 -49 50 51 -52 53 54 55 56 57 -58 -59 60 -61 -62 63 64 65 66 67 -68 69 70 71 -72 -73 74 75 0
uf75-034 5309 -1 2 -3 4 5 6 -7 8 9 10 11 12 -13 14 -15 16 -17 18 -19 -20 21 22 -23 -24 25 -26 -27 28 29 -30 31 32 33 -34 35 -36 37 38 39 40 -41 -42 -43 -44 45 -46 -47 48 49 -50 51 -52 -53 54 -55 56 -57 -58 -59 -60 -61 -62 -63 -64 -65 -66 -67 68 -69 70 71 -72 73 -74 -75 0
uf75-035 4777 -1 -2 3 4 -5 -6 7 8 -9 -10 -11 12 -13 14 15 16 17 -18 -19 -20 -21 22 -23 24 25 26 27 28 -29 30 31 32 33 -34 35 36 37 38 39 40 41 -42 -43 44 45 46 -47 -48 49 50 -51 -52 -53 -54 -55 -56 -57 58 59 60 61 62 -63 -64 65 -66 67 -68 69 70 -71 72 -73 74 -75 0
uf75-036 1410 1 -2 3 -4 -5 6 7 -8 9 10 11 12 13 14 15 16 17 -18 -19 20 -21 -22 23 24 25 -26 -27 28 -29 -30 31 32 33 34 35 36 -37 38 -39 40 -41 42 -43 -44 45 46 -47 48 -49 -50 -51 -52 53 54 -55 -56 -57 58 -59 60 61 62 63 64 65 66 67 -68 69 70 71 -72 -73 74 -75 0
uf75-037 1342 -1 2 -3 -4 5 -6 -7 -8 -9 10 -11 -12 -13 14 15 -16 17 -18 -19 20 21 22 23 24 25 26 27 28 -29 -30 31 32 -33 34 35 36 -37 -38 39 40 41 42 -43 -44 45 46 47 48 49 50 51 52 -53 54 55 56 57 58 59 -60 -61 -62 63 64 -65 66 -67 68 -69 -70 71 72 -73 -74 -75 0
uf75-038 1080 -1 2 3 4 5 -6 -7 8 -9 10 -11 -12 13 14 -15 16 -17 -18 -19 20 -21 22 23 24 25 26 27 28 29 -30 31 32 -33 34 35 -36 -37 -38 -39 -40 41 -42 43 44 45 46 47 -48 -49 -50 -51 52 -53 -54 -55 56 -57 -58 -59 60 61 62 63 64 65 66 67 -68 -69 70 71 -72 73 -74 -75 0
uf75-039 2521 1 -2 3 -4 -5 -6 -7 8 -9 -10 11 -12 13 14 15 -16 17 -18 19 20 -21 -22 23 24 25 26 -27 28 29 30 31 32 -33 34 -35 36 37 38 39 -40 41 42 43 44 -45 -46 -47 48 -49 -50 -51 52 53 -54 -55 56 57 58 59 -60 61 -62 63 64 65 66 -67 -68 -69 70 71 72 -73 74 -75 0
uf75-03 297 -1 -2 -3 -4 -5 6 -7 -8 -9 10 -11 -12 13 14 -15 -16 -17 -18 19 20 21 22 23 -24 -25 -26 27 -28 29 -30 31 -32 33 34 -35 36 37 38 39 40 -41 42 43 -44 -45 -46 -47 48 49 -50 51 -52 53 -54 -55 56 57 58 59 60 61 -62 63 -64 65 -66 67 68 69 -70 71 -72 -73 -74 -75 0
uf75-040 1170 -1 2 -3 4 5 -6 7 8 9 -10 11 12 13 14 15 16 17 18 -19 20 21 22 23 -24 -25 -26 -27 -28 -29 30 31 -32 33 -34 -35 -36 37 -38 -39 40 -41 42 43 -44 45 -46 47 -48 -49 -50 51 52 -53 54 -55 56 57 -58 -59 -60 61 -62 63 -64 -65 66 -67 -68 69 -70 71 72 73 -74 -75 0
uf75-041 820 1 -2 3 -4 5 6 -7 -8 -9 -10 11 12 13 -14 -15 16 -17 18 19 -20 -21 -22 -23 24 25 26 -27 -28 29 30 31 -32 -33 34 35 36 37 -38 -39 40 -41 42 -43 44 -45 -46 47 48 -49 -50 -51 52 -53 54 55 56 -57 58 59 60 -61 62 -63 -64 -65 66 -67 68 -69 70 -71 72 73 74 75 0
uf75-042 6361 1 -2 -3 -4 -5 6 7 -8 9 10 11 12 -13 14 15 -16 -17 18 19 -20 21 -22 -23 -24 25 26 27 28 29 -30 31 -32 -33 34 -35 36 -37 38 -39 -40 -41 -42 -43 -44 45 46 -47 48 49 -50 -51 52 -53 54 55 56 -57 58 59 -60 -61 -62 63 -64 -65 -66 67 -68 69 -70 -71 72 -73 -74 75 0
uf75-043 6191 1 -2 3 4 5 6 7 -8 -9 -10 -11 12 13 14 -15 -16 17 18 -19 20 21 22 -23 -24 -25 -26 27 28 29 30 31 32 33 -34 35 36 37 38 39 40 41 42 43 -44 45 46 47 48 -49 50 -51 52 53 -54 55 56 -57 58 59 -60 61 -62 63 -64 65 -66 -67 68 -69 -70 71 -72 -73 74 75 0
uf75-044 1207 1 2 3 4 -5 -6 -7 -8 -9 -10 -11 12 -13 14 -15 -16 -17 18 -19 -20 -21 -22 23 -24 25 26 27 28 -29 -30 -31 -32 33 34 35 36 37 38 -39 40 41 42 -43 -44 45 -46 -47 -48 49 -50 51 52 53 54 55 -56 57 -58 -59 60 61 -62 -63 64 -65 66 67 68 -69 -70 -71 -72 73 74 75 0
uf75-045 6046 -1 -2 -3 -4 -5 -6 7 -8 9 10 -11 -12 13 -14 15 16 -17 -18 19 20 -21 22 23 24 25 -26 27 -28 -29 30 31 -32 33 -34 35 36 37 38 -39 -40 -41 -42 -43 44 -45 -46 -47 48 49 -50 51 -52 -53 54 55 56 57 -58 59 60 61 62 -63 64 -65 66 -67 68 69 -70 71 -72 -73 74 -75 0
uf75-046 624 1 -2 3 4 -5 -6 7 -8 9 -10 -11 -12 -13 14 15 -16 -17 -18 -19 -20 21 22 23 24 25 -26 -27 28 -29 30 -31 -32 -33 34 35 36 37 38 39 -40 -41 -42 43 44 45 -46 47 -48 -49 -50 51 52 53 54 55 -56 -57 -58 59 60 61 62 -63 64 -65 -66 -67 -68 69 70 71 72 -73 74 -75 0
uf75-047 5819 1 2 3 4 -5 6 -7 -8 -9 -10 -11 12 13 -14 -15 -16 17 18 -19 -20 -21 -22 23 24 -25 -26 -27 28 -29 -30 31 -32 33 34 35 36 37 -38 -39 40 -41 42 43 -44 45 46 -47 48 49 50 51 -52 -53 -54 55 56 57 58 -59 -60 61 62 -63 64 -65 -66 -67 68 69 -70 71 72 -73 74 -75 0
uf75-048 4468 1 2 -3 4 -5 -6 -7 -8 -9 10 11 -12 13 14 -15 16 -17 18 19 -20 -21 -22 23 24 -25 26 -27 -28 -29 -30 -31 32 33 -34 35 36 37 -38 -39 -40 -41 42 43 44 45 46 47 -48 -49 -50 -51 -52 -53 -54 -55 -56 -57 58 59 60 61 62 63 64 -65 66 -67 68 -69 70 -71 72 -73 -74 75 0
uf75-049 6505 1 2 3 -4 -5 -6 -7 8 -9 -10 -11 12 13 -14 15 16 17 -18 -19 20 21 22 23 24 25 -26 27 28 29 -30 31 32 -33 34 35 36 -37 -38 39 40 41 42 43 -44 -45 -46 47 48 49 -50 51 -52 53 54 55 56 -57 58 -59 60 -61 -62 -63 64 -65 66 67 68 69 70 -71 -72 73 74 75 0
uf75-04 1019 -1 2 -3 -4 -5 6 -7 8 -9 10 11 -12 13 -14 15 16 -17 -18 19 20 -21 22 23 24 25 26 27 28 29 -30 31 32 33 -34 -35 -36 37 -38 39 40 41 -42 43 -44 45 46 -47 -48 -49 -50 51 -52 53 -54 -55 56 57 -58 59 -60 61 62 63 64 65 -66 67 68 69 -70 71 -72 73 -74 75 0
uf75-050 4411 1 2 3 -4 -5 -6 -7 -8 -9 10 11 12 -13 14 -15 16 17 -18 -19 20 -21 -22 23 24 -25 26 27 28 29 -30 31 32 33 -34 35 -36 37 38 39 40 -41 42 -43 -44 45 46 47 -48 49 50 -51 -52 53 54 55 -56 57 58 -59 60 61 -62 63 64 65 66 -67 -68 69 70 71 72 -73 74 -75 0
uf75-051 1017 -1 2 3 4 5 -6 7 8 9 -10 11 -12 13 -14 -15 -16 17 18 19 -20 21 -22 -23 24 -25 -26 -27 28 -29 30 31 -32 -33 34 -35 36 37 -38 -39 40 41 -42 43 -44 45 46 -47 48 49 50 51 52 -53 -54 55 56 -57 -58 -59 60 61 -62 63 64 -65 66 67 68 -69 70 -71 72 -73 74 -75 0
uf75-052 2775 -1 2 -3 4 5 6 -7 -8 -9 10 -11 12 13 -14 -15 16 17 18 -19 -20 21 22 -23 -24 -25 -26 27 -28 -29 30 31 32 33 -34 -35 36 -37 38 -39 40 41 42 43 -44 45 -46 -47 48 49 50 -51 -52 -53 54 55 -56 57 -58 -59 60 -61 62 63 -64 -65 -66 67 -68 69 70 -71 -72 -73 -74 75 0
uf75-053 4542 1 2 -3 -4 -5 6 7 8 9 10 11 -12 13 -14 15 16 -17 -18 19 -20 -21 22 23 24 25 -26 27 28 -29 30 31 -32 -33 34 35 36 -37 -38 -39 -40 41 -42 43 44 45 -46 47 -48 -49 -50 -51 -52 53 -54 -55 -56 57 58 59 60 61 -62 -63 64 65 66 67 -68 69 70 71 72 73 -74 -75 0
uf75-054 6493 -1 -2 3 4 5 6 7 -8 -9 -10 11 -12 13 14 -15 -16 17 -18 19 20 21 22 23 24 25 26 -27 -28 29 -30 -31 -32 -33 34 35 -36 -37 -38 39 40 41 -42 43 -44 -45 -46 47 48 49 50 -51 52 53 -54 -55 56 -57 58 -59 60 -61 -62 -63 -64 -65 66 67 -68 69 70 71 -72 73 74 -75 0
uf75-055 1080 1 -2 -3 4 -5 -6 7 8 9 -10 11 -12 13 -14 15 16 17 18 19 -20 -21 -22 23 24 25 -26 -27 28 29 30 31 32 33 34 -35 -36 -37 38 39 40 41 -42 -43 -44 -45 -46 47 -48 -49 50 51 -52 -53 -54 55 -56 57 -58 59 60 -61 -62 -63 64 -65 66 -67 68 -69 70 71 72 73 -74 -75 0
uf75-056 4392 1 -2 3 -4 -5 6 -7 -8 -9 10 11 12 13 14 -15 -16 17 -18 19 20 21 22 -23 24 25 26 -27 -28 29 -30 -31 32 33 34 -35 -36 37 38 -39 40 41 -42 43 44 -45 46 -47 48 49 -50 51 -52 -53 -54 55 56 -57 -58 -59 60 61 -62 -63 64 -65 -66 -67 -68 69 70 -71 72 73 74 -75 0
uf75-057 1700 -1 2 3 4 -5 6 -7 -8 -9 10 -11 12 -13 -14 -15 16 17 -18 19 20 -21 -22 -23 24 25 -26 -27 28 -29 30 -31 -32 -33 -34 35 36 37 -38 -39 -40 41 42 -43 44 45 -46 47 -48 -49 50 -51 52 -53 -54 -55 56 -57 58 -59 60 61 62 63 -64 65 66 67 68 -69 70 -71 72 -73 -74 -75 0
uf75-058 8334 1 2 -3 -4 -5 6 7 8 9 10 -11 12 -13 -14 -15 16 -17 -18 -19 20 -21 -22 23 -24 25 26 27 -28 -29 30 31 32 33 -34 35 -36 -37 38 39 40 41 42 43 44 -45 -46 47 -48 49 -50 51 52 -53 54 -55 56 57 58 59 60 -61 -62 63 64 65 66 -67 68 -69 70 71 -72 73 -74 -75 0
uf75-059 7567 1 -2 -3 -4 5 6 7 8 9 -10 11 -12 13 14 15 16 17 18 19 20 -21 -22 23 -24 25 26 27 -28 -29 30 -31 -32 33 -34 35 -36 -37 38 -39 40 41 42 -43 44 -45 46 47 48 -49 -50 51 52 53 -54 55 -56 57 -58 -59 60 61 62 63 64 65 -66 67 68 69 -70 71 72 -73 -74 75 0
uf75-05 1950 -1 2 -3 -4 5 6 7 8 -9 10 11 -12 -13 14 -15 -16 17 18 -19 20 21 22 23 24 -25 -26 -27 -28 29 30 31 32 33 34 35 -36 -37 -38 39 40 -41 42 43 -44 -45 46 47 -48 49 -50 51 52 -53 -54 55 56 57 58 59 60 61 -62 -63 -64 -65 66 -67 -68 69 70 -71 -72 73 -74 75 0
uf75-060 4948 -1 2 -3 4 5 -6 -7 8 9 -10 -11 12 13 -14 15 16 17 -18 19 20 -21 -22 -23 -24 -25 26 -27 -28 -29 -30 -31 -32 33 34 35 36 37 38 -39 40 -41 -42 -43 44 45 46 47 48 -49 -50 -51 52 -53 54 55 56 57 58 59 -60 61 62 -63 64 65 -66 -67 -68 69 70 71 72 73 -74 -75 0
uf75-061 8688 1 -2 3 4 5 6 -7 8 9 10 -11 -12 13 -14 -15 16 17 -18 19 -20 21 -22 -23 24 25 -26 -27 28 -29 -30 -31 32 -33 -34 -35 -36 37 38 -39 40 -41 42 -43 44 -45 -46 47 48 -49 50 51 52 53 54 55 56 57 58 59 -60 -61 -62 -63 64 -65 66 -67 -68 -69 -70 71 72 73 -74 -75 0
uf75-062 1414 1 2 -3 -4 5 6 7 -8 9 -10 11 12 13 14 -15 16 -17 18 19 -20 -21 -22 23 -24 -25 -26 -27 -28 -29 -30 31 32 33 34 -35 36 37 -38 -39 -40 41 -42 -43 44 45 46 47 48 -49 -50 51 52 -53 -54 -55 -56 -57 -58 59 60 -61 62 -63 64 -65 66 67 -68 69 -70 71 72 73 74 75 0
uf75-063 7075 1 -2 3 -4 5 6 -7 8 -9 10 11 -12 13 -14 15 -16 -17 -18 -19 -20 21 22 23 -24 25 -26 -27 -28 29 -30 31 -32 33 -34 35 36 37 38 -39 40 41 42 43 44 45 -46 -47 48 -49 -50 51 -52 -53 -54 -55 -56 57 58 59 -60 61 -62 -63 64 -65 66 -67 -68 -69 70 -71 72 -73 -74 75 0
uf75-064 9430 -1 2 3 -4 5 6 7 8 9 -10 11 12 -13 -14 -15 -16 17 18 19 20 -21 -22 23 24 25 26 27 28 29 -30 -31 32 -33 34 -35 -36 37 38 39 -40 41 -42 43 -44 -45 46 47 -48 -49 -50 -51 52 53 -54 55 -56 -57 -58 -59 60 -61 -62 -63 -64 -65 66 -67 68 69 70 -71 -72 73 -74 -75 0
uf75-065 5640 -1 -2 -3 -4 -5 6 7 -8 -9 10 11 12 -13 -14 15 -16 17 18 19 20 21 22 -23 -24 25 26 27 28 -29 -30 31 -32 -33 -34 -35 -36 -37 -38 39 -40 -41 -42 -43 -44 -45 46 47 -48 49 -50 -51 -52 53 54 -55 -56 57 58 59 -60 61 62 -63 64 -65 66 -67 68 -69 -70 -71 -72 73 74 75 0
uf75-066 8488 1 2 -3 4 -5 -6 7 8 9 -10 11 12 -13 -14 15 -16 17 -18 19 -20 -21 -22 23 24 -25 -26 27 28 29 -30 -31 -32 33 -34 -35 -36 37 -38 39 40 41 -42 43 44 -45 46 -47 48 49 50 -51 52 53 54 55 -56 57 58 59 60 61 62 -63 64 65 66 67 -68 -69 70 71 -72 -73 74 75 0
uf75-067 2533 1 -2 -3 4 -5 6 -7 -8 -9 -10 11 12 -13 -14 15 16 -17 18 -19 -20 21 22 23 -24 25 -26 27 28 -29 30 -31 -32 -33 34 -35 36 -37 -38 -39 40 -41 -42 43 -44 -45 -46 47 -48 49 50 -51 -52 -53 54 -55 56 57 58 59 -60 61 -62 63 64 65 66 -67 68 -69 -70 71 -72 73 74 75 0
uf75-068 12554 -1 2 3 -4 -5 6 7 8 9 -10 11 -12 13 14 15 16 -17 -18 19 20 -21 22 23 24 -25 -26 27 28 29 -30 31 32 33 -34 -35 36 37 38 -39 40 41 -42 43 44 -45 -46 47 -48 49 50 51 52 53 -54 -55 -56 -57 58 -59 60 61 62 -63 -64 -65 66 67 68 69 -70 71 72 73 74 -75 0
uf75-069 8347 1 -2 -3 4 -5 6 7 8 -9 10 -11 12 13 -14 -15 16 17 -18 -19 -20 -21 22 -23 24 25 -26 27 -28 29 30 31 32 33 -34 35 36 37 38 39 -40 41 -42 -43 -44 45 -46 -47 48 -49 -50 -51 -52 53 -54 -55 -56 57 58 59 60 -61 62 63 64 65 66 67 -68 -69 -70 -71 72 -73 74 75 0
uf75-06 7470 1 2 -3 -4 -5 6 7 8 -9 -10 -11 -12 13 14 15 16 -17 -18 -19 20 21 22 -23 -24 25 26 27 28 -29 30 -31 32 33 34 -35 36 37 38 39 -40 41 42 43 -44 -45 46 -47 -48 -49 50 51 -52 -53 -54 55 56 -57 -58 59 60 61 62 63 64 -65 -66 67 -68 -69 -70 -71 72 73 74 75 0
uf75-070 5129 -1 -2 3 -4 5 6 7 8 9 10 11 -12 13 -14 15 16 17 -18 -19 -20 -21 22 -23 24 25 26 27 28 29 -30 31 32 -33 34 -35 36 37 -38 39 40 41 -42 -43 44 45 -46 -47 -48 -49 -50 -51 -52 53 54 -55 56 57 58 59 -60 -61 62 63 64 65 66 67 -68 -69 -70 71 -72 73 74 -75 0
uf75-071 11153 -1 2 3 4 5 6 -7 8 9 -10 11 12 13 14 -15 -16 -17 -18 19 20 21 22 -23 24 25 26 27 28 -29 30 -31 -32 33 34 35 -36 37 38 39 40 41 -42 -43 -44 45 46 47 -48 -49 -50 51 -52 -53 -54 -55 -56 -57 -58 -59 60 -61 -62 -63 64 -65 -66 67 -68 -69 -70 -71 -72 73 74 75 0
uf75-072 10388 1 2 -3 -4 -5 -6 7 8 -9 10 11 -12 13 14 15 -16 -17 18 -19 20 21 22 -23 -24 -25 26 -27 28 -29 30 31 32 -33 -34 35 -36 -37 38 39 40 -41 -42 43 44 45 -46 47 -48 -49 50 -51 52 53 54 -55 56 -57 -58 -59 -60 61 62 63 -64 -65 -66 -67 68 -69 -70 71 -72 -73 74 75 0
uf75-073 14504 1 2 3 4 -5 6 7 8 -9 10 -11 12 13 14 -15 -16 -17 -18 -19 20 -21 -22 23 -24 -25 -26 27 28 -29 30 31 32 33 -34 -35 36 37 38 39 40 -41 42 -43 44 45 46 -47 48 49 -50 -51 -52 53 54 55 -56 -57 58 59 60 61 62 63 64 65 -66 -67 68 69 -70 -71 -72 73 74 75 0
